project_id,state,district,project_type,priority,current_stage,land_area_hectares,affected_owner_count,household_count,project_value_cr,compensation_offered_cr,compensation_paid_cr,compensation_pending_cr,compensation_paid_ratio,pending_document_count,document_pending_ratio,pending_approval_count,approval_age_days,objection_count,court_stay_flag,legal_issue_count,utility_shift_pending,forest_clearance_pending,railway_crossing_pending,stage_age_days,project_age_days,days_to_target,overall_progress_pct,progress_gap,district_delay_rate,past_delay_count,ground_truth_prob,delay_flag,delay_days
LA-2026-1454,Madhya Pradesh,Jabalpur,Renewable Energy Solar Park,Normal,Stage 5: Valuation & Compensation Award,5.8,48,41,86.22,37.42,26.98,10.44,0.721,15,0.682,8,103,1,0,1,0,0,0,62,132,548,0.98,18.4,0.328,2,0.461,0,0
LA-2026-1455,Madhya Pradesh,Indore,Major Irrigation & Canal,Normal,Stage 3: Section 15 Hearing & Objections,33.46,129,108,108.81,37.73,3.02,34.71,0.08,1,0.05,4,73,4,0,4,1,0,0,83,249,479,0.98,33.2,0.222,0,0.661,1,360
LA-2026-1456,Uttar Pradesh,Prayagraj,Industrial Smart City Corridor,Critical,Stage 3: Section 15 Hearing & Objections,149.35,770,772,188.25,68.88,6.96,61.92,0.101,11,0.611,1,83,10,0,10,0,0,0,119,516,207,0.98,70.4,0.387,2,0.938,1,357
LA-2026-1457,Karnataka,Dharwad,Major Irrigation & Canal,Critical,Stage 1: Preliminary Survey & SIA,52.81,448,365,300.09,134.35,5.78,128.57,0.043,0,0.0,8,110,11,1,15,0,0,0,150,494,213,0.98,68.9,0.197,3,0.883,1,215
LA-2026-1458,Tamil Nadu,Tiruchirappalli,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 4: Section 19 Declaration,95.01,447,447,288.74,104.54,54.57,49.97,0.522,14,0.609,2,30,5,1,8,0,0,0,61,297,-56,0.98,99.0,0.268,0,0.808,1,143
LA-2026-1459,Karnataka,Dharwad,Industrial Smart City Corridor,Critical,Stage 4: Section 19 Declaration,5.46,60,55,153.74,49.78,8.71,41.07,0.175,12,0.632,3,14,1,0,1,1,0,0,163,161,183,0.98,45.8,0.185,2,0.737,1,143
LA-2026-1460,Rajasthan,Alwar,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,118.9,472,333,513.63,208.3,27.5,180.8,0.132,4,0.2,0,0,6,1,9,1,0,0,50,133,84,0.98,60.3,0.369,5,0.795,1,176
LA-2026-1461,Rajasthan,Jaipur,National Highway Corridor,Normal,Stage 1: Preliminary Survey & SIA,31.49,195,182,179.22,79.52,15.03,64.49,0.189,21,0.913,1,50,2,0,2,0,1,1,114,95,390,0.98,18.6,0.356,5,0.57,1,176
LA-2026-1462,Uttar Pradesh,Prayagraj,Urban Metro Transit Extension,Critical,Stage 3: Section 15 Hearing & Objections,109.05,462,382,375.36,147.91,11.54,136.37,0.078,10,0.667,5,106,8,0,8,0,0,0,163,151,121,0.98,54.5,0.411,3,0.851,1,155
LA-2026-1463,Karnataka,Mysuru,National Highway Corridor,High,Stage 3: Section 15 Hearing & Objections,80.54,293,289,338.56,147.5,14.46,133.04,0.098,18,0.9,0,0,2,0,2,0,0,0,114,480,-19,0.98,99.0,0.201,3,0.809,1,209
LA-2026-1464,Rajasthan,Jodhpur,Industrial Smart City Corridor,High,Stage 4: Section 19 Declaration,119.15,904,946,361.0,97.35,41.96,55.39,0.431,0,0.0,0,0,14,0,14,0,0,0,104,762,-96,0.98,99.0,0.308,6,0.829,1,153
LA-2026-1465,Karnataka,Belagavi,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,304.97,1109,715,660.97,267.59,21.14,246.45,0.079,14,0.737,6,1,14,0,14,0,0,0,146,154,397,0.98,27.0,0.233,0,0.748,1,141
LA-2026-1466,Karnataka,Belagavi,High-Speed Rail / DFC,High,Stage 5: Valuation & Compensation Award,22.7,158,136,80.88,41.76,29.44,12.32,0.705,2,0.1,7,60,1,0,1,0,0,0,18,446,58,0.98,87.5,0.2,6,0.474,0,0
LA-2026-1467,Uttar Pradesh,Varanasi,Urban Metro Transit Extension,Critical,Stage 1: Preliminary Survey & SIA,162.35,940,670,280.28,123.82,15.85,107.97,0.128,20,0.645,7,88,9,1,10,1,0,0,117,210,37,0.98,84.0,0.446,5,0.98,1,171
LA-2026-1468,Gujarat,Ahmedabad,Major Irrigation & Canal,High,Stage 5: Valuation & Compensation Award,30.14,233,202,107.19,46.22,26.99,19.23,0.584,1,0.071,2,31,4,0,4,0,0,0,157,351,141,0.98,70.4,0.21,6,0.746,1,179
LA-2026-1469,Gujarat,Bharuch,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,44.04,230,237,261.07,119.95,16.43,103.52,0.137,8,0.229,4,22,2,0,2,0,0,0,132,492,15,0.98,96.1,0.274,1,0.662,1,175
LA-2026-1470,Uttar Pradesh,Agra,Industrial Smart City Corridor,High,Stage 3: Section 15 Hearing & Objections,17.84,124,102,60.15,22.97,2.8,20.17,0.122,0,0.0,8,82,2,0,2,1,1,0,67,614,-48,0.98,99.0,0.366,3,0.671,1,305
LA-2026-1471,Karnataka,Belagavi,Urban Metro Transit Extension,High,Stage 5: Valuation & Compensation Award,14.84,104,92,67.34,18.3,15.13,3.17,0.827,16,0.516,2,11,1,0,1,1,0,0,119,662,-72,0.98,99.0,0.245,0,0.581,1,156
LA-2026-1472,Madhya Pradesh,Gwalior,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 6: Land Possession & Handover,253.69,1300,1144,371.72,148.0,96.5,51.5,0.652,8,0.444,4,95,23,0,23,0,0,0,62,395,14,0.98,95.6,0.373,6,0.596,1,111
LA-2026-1473,Tamil Nadu,Coimbatore,Major Irrigation & Canal,High,Stage 4: Section 19 Declaration,135.23,636,542,424.79,151.42,21.65,129.77,0.143,7,0.35,7,116,7,1,11,0,0,0,84,44,285,0.98,12.4,0.272,5,0.825,1,235
LA-2026-1474,Madhya Pradesh,Indore,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,41.74,223,166,250.04,93.86,52.47,41.39,0.559,1,0.071,8,7,5,1,7,0,0,0,75,641,-28,0.98,99.0,0.239,5,0.806,1,165
LA-2026-1475,Maharashtra,Pune,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,69.3,321,279,189.35,94.0,17.48,76.52,0.186,1,0.034,2,33,5,1,9,0,1,0,43,409,175,0.98,69.1,0.343,2,0.794,1,117
LA-2026-1476,Madhya Pradesh,Indore,Industrial Smart City Corridor,Normal,Stage 5: Valuation & Compensation Award,262.04,1675,1630,249.15,105.7,47.04,58.66,0.445,11,0.55,6,36,34,0,34,0,0,0,137,95,130,0.98,41.2,0.211,4,0.789,1,206
LA-2026-1477,Odisha,Angul,High-Speed Rail / DFC,Critical,Stage 1: Preliminary Survey & SIA,100.57,530,536,317.86,169.48,7.8,161.68,0.046,28,0.848,0,0,13,1,14,1,0,0,152,184,499,0.98,26.0,0.452,3,0.952,1,251
LA-2026-1478,Uttar Pradesh,Agra,National Highway Corridor,Cabinet Fast-Track,Stage 1: Preliminary Survey & SIA,83.42,390,397,188.72,83.33,3.0,80.33,0.036,4,0.267,1,44,6,1,9,1,0,1,136,498,178,0.98,72.7,0.354,5,0.974,1,226
LA-2026-1479,Karnataka,Mangaluru,National Highway Corridor,High,Stage 4: Section 19 Declaration,49.29,192,162,175.29,95.55,23.12,72.43,0.242,6,0.182,5,3,0,0,0,0,1,0,137,156,102,0.98,59.5,0.28,0,0.555,1,135
LA-2026-1480,Odisha,Sundargarh,National Highway Corridor,Normal,Stage 4: Section 19 Declaration,7.05,61,38,52.22,24.9,6.6,18.3,0.265,19,0.95,0,0,0,0,0,1,0,0,170,494,177,0.98,72.6,0.409,5,0.712,1,182
LA-2026-1481,Gujarat,Surat,Rural Road Connectivity (PMGSY),Normal,Stage 5: Valuation & Compensation Award,6.72,74,74,56.61,16.02,8.17,7.85,0.51,4,0.114,8,77,0,0,0,0,1,0,24,360,109,0.98,75.8,0.241,6,0.393,0,0
LA-2026-1482,Madhya Pradesh,Bhopal,National Highway Corridor,High,Stage 5: Valuation & Compensation Award,161.74,733,570,350.54,160.49,86.34,74.15,0.538,9,0.281,1,38,9,0,9,0,0,0,82,442,135,0.98,75.6,0.299,1,0.757,1,162
LA-2026-1483,Odisha,Khurda,Rural Road Connectivity (PMGSY),Critical,Stage 2: Section 11 Notification,66.97,439,378,153.67,81.27,1.46,79.81,0.018,15,0.625,4,72,9,0,9,0,0,0,124,280,104,0.98,71.9,0.341,1,0.928,1,152
LA-2026-1484,Madhya Pradesh,Gwalior,National Highway Corridor,Normal,Stage 1: Preliminary Survey & SIA,16.53,122,127,134.61,37.69,4.75,32.94,0.126,9,0.281,7,67,3,0,3,0,0,0,67,504,25,0.98,94.3,0.374,6,0.746,1,101
LA-2026-1485,Rajasthan,Kota,High-Speed Rail / DFC,High,Stage 3: Section 15 Hearing & Objections,13.2,77,48,85.82,45.2,4.97,40.23,0.11,9,0.36,0,0,3,0,3,0,0,0,143,284,203,0.98,57.3,0.243,3,0.742,1,221
LA-2026-1486,Uttar Pradesh,Agra,Urban Metro Transit Extension,Critical,Stage 5: Valuation & Compensation Award,235.63,1372,946,862.92,304.15,121.36,182.79,0.399,0,0.0,1,94,21,0,21,1,0,0,30,329,111,0.98,73.8,0.347,0,0.581,1,154
LA-2026-1487,Madhya Pradesh,Jabalpur,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,100.32,371,278,299.69,90.32,30.98,59.34,0.343,5,0.227,3,23,4,0,4,0,0,0,77,668,-28,0.98,99.0,0.306,5,0.704,1,137
LA-2026-1488,Uttar Pradesh,Agra,Renewable Energy Solar Park,Normal,Stage 6: Land Possession & Handover,30.83,255,224,47.21,19.98,17.24,2.74,0.863,15,0.882,7,88,9,0,9,0,0,0,13,149,435,0.98,24.5,0.366,2,0.481,1,220
LA-2026-1489,Odisha,Angul,Rural Road Connectivity (PMGSY),Critical,Stage 3: Section 15 Hearing & Objections,89.64,649,692,275.15,121.49,4.62,116.87,0.038,3,0.167,0,0,11,0,11,1,0,0,13,99,209,0.98,31.2,0.465,1,0.596,1,190
LA-2026-1490,Karnataka,Dharwad,Rural Road Connectivity (PMGSY),High,Stage 5: Valuation & Compensation Award,31.68,245,267,78.45,22.13,8.06,14.07,0.364,13,0.481,0,0,2,0,2,0,0,0,47,504,-16,0.98,99.0,0.18,3,0.572,1,92
LA-2026-1491,Rajasthan,Alwar,National Highway Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,66.67,310,287,164.35,88.09,36.56,51.53,0.415,26,0.867,6,6,7,1,8,0,0,0,85,133,295,0.98,30.1,0.35,5,0.879,1,130
LA-2026-1492,Tamil Nadu,Kanchipuram,Major Irrigation & Canal,Cabinet Fast-Track,Stage 2: Section 11 Notification,24.76,222,185,90.41,42.4,0.51,41.89,0.012,31,0.939,3,91,4,0,4,1,0,0,166,635,70,0.98,89.1,0.392,4,0.952,1,320
LA-2026-1493,Uttar Pradesh,Noida,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 2: Section 11 Notification,29.46,249,211,124.54,39.78,3.46,36.32,0.087,22,0.688,7,89,1,0,1,1,0,0,169,283,16,0.98,93.7,0.506,3,0.712,1,153
LA-2026-1494,Odisha,Angul,High-Speed Rail / DFC,High,Stage 5: Valuation & Compensation Award,42.65,125,123,176.42,76.44,62.53,13.91,0.818,12,0.571,6,106,0,0,0,0,0,0,43,509,18,0.98,95.6,0.439,6,0.365,0,0
LA-2026-1495,Gujarat,Bharuch,High-Speed Rail / DFC,Critical,Stage 5: Valuation & Compensation Award,46.82,268,222,241.23,67.88,38.76,29.12,0.571,6,0.353,2,77,3,0,3,0,0,0,43,277,-9,0.98,99.0,0.231,1,0.534,1,81
LA-2026-1496,Karnataka,Mangaluru,National Highway Corridor,Normal,Stage 3: Section 15 Hearing & Objections,54.52,333,349,254.15,95.21,15.33,79.88,0.161,16,0.941,0,0,4,0,4,0,1,1,50,395,52,0.98,87.4,0.328,4,0.809,1,125
LA-2026-1497,Karnataka,Dharwad,Industrial Smart City Corridor,Critical,Stage 5: Valuation & Compensation Award,12.79,140,135,130.32,56.39,37.67,18.72,0.668,4,0.2,8,77,3,0,3,0,0,0,152,77,466,0.98,13.2,0.218,3,0.453,0,0
LA-2026-1498,Rajasthan,Jaipur,National Highway Corridor,Normal,Stage 2: Section 11 Notification,8.25,62,45,156.5,75.39,5.43,69.96,0.072,3,0.176,3,116,2,0,2,0,0,0,36,289,-67,0.98,99.0,0.309,3,0.566,1,97
LA-2026-1499,Uttar Pradesh,Varanasi,Urban Metro Transit Extension,Critical,Stage 2: Section 11 Notification,65.59,409,427,149.89,66.6,4.53,62.07,0.068,13,0.5,0,0,8,1,12,0,1,0,61,92,229,0.98,27.7,0.409,2,0.876,1,188
LA-2026-1500,Madhya Pradesh,Jabalpur,Urban Metro Transit Extension,High,Stage 2: Section 11 Notification,213.31,1675,1130,325.92,112.27,10.33,101.94,0.092,13,0.812,6,117,25,0,25,0,0,0,68,461,261,0.98,62.9,0.341,2,0.898,1,119
LA-2026-1501,Maharashtra,Nashik,High-Speed Rail / DFC,Normal,Stage 3: Section 15 Hearing & Objections,349.62,2249,1370,451.66,160.61,12.69,147.92,0.079,10,0.455,6,98,39,1,40,1,0,1,31,101,608,0.98,13.3,0.268,4,0.749,1,178
LA-2026-1502,Maharashtra,Aurangabad,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 2: Section 11 Notification,61.04,308,254,306.8,136.97,25.2,111.77,0.184,4,0.333,8,78,3,0,3,0,0,0,98,351,140,0.98,70.5,0.263,1,0.681,1,122
LA-2026-1503,Rajasthan,Kota,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,14.38,118,76,136.91,49.17,25.27,23.9,0.514,0,0.0,8,42,2,0,2,0,0,0,87,481,-99,0.98,99.0,0.268,4,0.521,1,205
LA-2026-1504,Tamil Nadu,Coimbatore,National Highway Corridor,Critical,Stage 3: Section 15 Hearing & Objections,26.25,189,158,138.67,71.86,3.74,68.12,0.052,12,1.0,8,75,4,0,4,0,0,0,15,193,335,0.98,35.6,0.281,4,0.676,1,187
LA-2026-1505,Uttar Pradesh,Lucknow,Rural Road Connectivity (PMGSY),Critical,Stage 5: Valuation & Compensation Award,144.43,694,547,557.55,281.73,154.67,127.06,0.549,12,0.923,1,57,8,1,9,0,0,0,41,392,307,0.98,55.1,0.383,4,0.719,1,137
LA-2026-1506,Karnataka,Belagavi,Industrial Smart City Corridor,Critical,Stage 2: Section 11 Notification,247.25,1977,1285,684.49,349.81,57.72,292.09,0.165,23,0.821,3,13,22,1,24,0,1,0,106,395,-72,0.98,99.0,0.219,5,0.956,1,347
LA-2026-1507,Madhya Pradesh,Gwalior,National Highway Corridor,Normal,Stage 3: Section 15 Hearing & Objections,48.09,230,211,211.44,60.64,8.19,52.45,0.135,14,0.778,1,47,3,0,3,0,0,0,131,163,452,0.98,25.5,0.389,6,0.791,1,149
LA-2026-1508,Tamil Nadu,Tiruchirappalli,Major Irrigation & Canal,Cabinet Fast-Track,Stage 4: Section 19 Declaration,28.43,135,130,202.05,65.66,22.46,43.2,0.342,4,0.235,8,16,2,0,2,0,0,0,116,779,-98,0.98,99.0,0.24,4,0.662,1,137
LA-2026-1509,Uttar Pradesh,Varanasi,Major Irrigation & Canal,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,14.48,137,110,86.99,28.0,2.07,25.93,0.074,13,0.867,1,15,2,0,2,0,0,0,104,316,24,0.98,92.0,0.413,0,0.77,1,143
LA-2026-1510,Odisha,Jajpur,Industrial Smart City Corridor,Critical,Stage 4: Section 19 Declaration,122.24,423,462,242.77,119.04,30.12,88.92,0.253,13,0.812,0,0,9,0,9,0,1,0,46,58,619,0.98,7.6,0.386,5,0.735,1,177
LA-2026-1511,Rajasthan,Jaipur,National Highway Corridor,Critical,Stage 2: Section 11 Notification,69.15,323,212,227.26,56.83,5.4,51.43,0.095,9,0.3,7,115,8,1,12,0,0,0,133,243,-18,0.98,99.0,0.287,4,0.889,1,174
LA-2026-1512,Rajasthan,Alwar,Urban Metro Transit Extension,Cabinet Fast-Track,Stage 6: Land Possession & Handover,33.86,128,100,127.13,43.37,41.64,1.73,0.96,26,0.788,6,29,1,0,1,0,1,0,169,121,392,0.98,22.6,0.381,5,0.554,1,172
LA-2026-1513,Rajasthan,Kota,Urban Metro Transit Extension,Normal,Stage 6: Land Possession & Handover,46.32,252,223,175.9,82.07,55.56,26.51,0.677,7,0.219,8,10,1,0,1,0,0,0,153,188,17,0.98,90.7,0.261,0,0.469,0,0
LA-2026-1514,Karnataka,Dharwad,Renewable Energy Solar Park,Normal,Stage 3: Section 15 Hearing & Objections,372.18,2350,2353,838.3,370.05,65.87,304.18,0.178,6,0.3,3,106,30,0,30,0,0,0,14,214,510,0.98,28.6,0.198,4,0.584,1,66
LA-2026-1515,Odisha,Angul,Renewable Energy Solar Park,Normal,Stage 2: Section 11 Notification,238.82,1361,830,385.55,110.3,6.95,103.35,0.063,13,0.765,0,0,18,0,18,1,1,0,121,204,-1,0.98,99.0,0.441,0,0.907,1,195
LA-2026-1516,Gujarat,Vadodara,High-Speed Rail / DFC,High,Stage 2: Section 11 Notification,102.81,300,320,289.94,94.67,11.64,83.03,0.123,21,0.84,2,7,2,0,2,0,1,1,88,108,163,0.98,38.9,0.193,3,0.887,1,136
LA-2026-1517,Uttar Pradesh,Noida,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 2: Section 11 Notification,65.04,403,388,337.73,100.96,4.75,96.21,0.047,3,0.231,3,96,6,0,6,0,0,0,40,414,30,0.98,92.3,0.459,2,0.81,1,121
LA-2026-1518,Maharashtra,Thane,Major Irrigation & Canal,Cabinet Fast-Track,Stage 4: Section 19 Declaration,15.0,91,59,24.73,8.62,2.03,6.59,0.235,14,0.438,0,0,2,0,2,0,0,0,114,59,616,0.98,7.8,0.41,1,0.598,1,134
LA-2026-1519,Gujarat,Vadodara,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,47.12,378,411,136.24,50.93,37.18,13.75,0.73,4,0.222,5,69,5,0,5,0,0,0,138,355,-90,0.98,99.0,0.174,4,0.654,1,212
LA-2026-1520,Rajasthan,Jaipur,National Highway Corridor,Cabinet Fast-Track,Stage 2: Section 11 Notification,106.22,506,428,257.34,114.46,5.72,108.74,0.05,7,0.538,4,76,4,0,4,0,0,0,10,201,275,0.98,41.2,0.326,1,0.571,1,62
LA-2026-1521,Tamil Nadu,Kanchipuram,High-Speed Rail / DFC,Normal,Stage 1: Preliminary Survey & SIA,140.47,480,503,353.14,171.4,32.74,138.66,0.191,8,0.5,6,26,7,0,7,0,0,0,41,232,39,0.98,84.6,0.367,2,0.789,1,142
LA-2026-1522,Rajasthan,Kota,High-Speed Rail / DFC,Critical,Stage 4: Section 19 Declaration,80.0,594,581,331.73,181.05,73.14,107.91,0.404,0,0.0,2,82,7,0,7,1,1,1,163,265,130,0.98,66.1,0.24,4,0.745,1,153
LA-2026-1523,Rajasthan,Alwar,Renewable Energy Solar Park,Normal,Stage 2: Section 11 Notification,110.71,441,419,392.06,111.07,8.33,102.74,0.075,28,0.848,1,45,5,0,5,0,0,0,17,305,-46,0.98,99.0,0.391,6,0.631,1,96
LA-2026-1524,Maharashtra,Pune,Major Irrigation & Canal,Critical,Stage 1: Preliminary Survey & SIA,20.19,90,75,184.34,90.94,16.73,74.21,0.184,1,0.029,4,87,2,0,2,0,1,0,66,39,596,0.98,5.2,0.347,4,0.601,1,89
LA-2026-1525,Tamil Nadu,Coimbatore,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 2: Section 11 Notification,23.68,142,88,152.86,44.3,1.73,42.57,0.039,13,0.382,0,0,3,0,3,0,0,0,136,173,44,0.98,78.7,0.243,4,0.83,1,238
LA-2026-1526,Rajasthan,Jodhpur,Renewable Energy Solar Park,High,Stage 2: Section 11 Notification,19.45,138,124,119.45,40.39,7.55,32.84,0.187,2,0.125,2,33,1,0,1,0,0,0,160,63,296,0.98,16.6,0.262,5,0.505,1,141
LA-2026-1527,Tamil Nadu,Coimbatore,Rural Road Connectivity (PMGSY),Normal,Stage 1: Preliminary Survey & SIA,10.87,121,102,93.98,40.27,7.57,32.7,0.188,29,0.879,0,0,1,0,1,0,0,0,74,659,66,0.98,89.9,0.257,0,0.548,1,292
LA-2026-1528,Odisha,Angul,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 4: Section 19 Declaration,108.51,693,713,447.0,236.67,128.28,108.39,0.542,15,0.577,5,66,11,0,11,1,0,0,142,378,-74,0.98,99.0,0.468,3,0.835,1,155
LA-2026-1529,Rajasthan,Kota,National Highway Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,55.58,509,420,81.21,39.19,5.37,33.82,0.137,11,0.917,3,88,5,0,5,1,1,0,156,113,409,0.98,20.7,0.202,5,0.882,1,159
LA-2026-1530,Uttar Pradesh,Lucknow,Major Irrigation & Canal,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,366.98,1607,988,1016.29,335.25,55.99,279.26,0.167,3,0.158,7,30,23,0,23,0,0,0,74,201,3,0.98,97.5,0.366,1,0.746,1,130
LA-2026-1531,Uttar Pradesh,Prayagraj,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,11.33,116,93,121.04,50.78,40.83,9.95,0.804,3,0.1,1,7,0,0,0,0,0,0,124,350,-73,0.98,99.0,0.418,5,0.497,1,199
LA-2026-1532,Uttar Pradesh,Varanasi,National Highway Corridor,Cabinet Fast-Track,Stage 2: Section 11 Notification,105.88,563,594,333.65,167.83,13.43,154.4,0.08,1,0.067,8,6,11,1,15,0,0,0,26,472,16,0.98,95.7,0.405,6,0.795,1,93
LA-2026-1533,Maharashtra,Nashik,Major Irrigation & Canal,Cabinet Fast-Track,Stage 6: Land Possession & Handover,67.84,535,576,99.54,52.59,38.44,14.15,0.731,10,0.667,0,0,7,0,7,1,1,0,168,665,-47,0.98,99.0,0.269,4,0.87,1,195
LA-2026-1534,Uttar Pradesh,Prayagraj,Rural Road Connectivity (PMGSY),High,Stage 5: Valuation & Compensation Award,37.3,212,191,226.31,103.48,72.33,31.15,0.699,11,0.55,6,61,2,0,2,0,0,0,140,356,-47,0.98,99.0,0.375,6,0.603,1,282
LA-2026-1535,Maharashtra,Pune,High-Speed Rail / DFC,Critical,Stage 3: Section 15 Hearing & Objections,170.43,505,536,475.25,183.3,5.32,177.98,0.029,9,0.391,8,99,4,0,4,0,0,1,176,555,71,0.98,87.7,0.317,0,0.877,1,256
LA-2026-1536,Gujarat,Ahmedabad,High-Speed Rail / DFC,Normal,Stage 3: Section 15 Hearing & Objections,209.26,591,514,379.48,195.91,27.23,168.68,0.139,12,0.375,1,43,12,1,16,0,0,0,61,230,302,0.98,42.3,0.221,4,0.953,1,187
LA-2026-1537,Odisha,Sambalpur,Industrial Smart City Corridor,Cabinet Fast-Track,Stage 4: Section 19 Declaration,101.73,308,303,342.74,177.96,79.55,98.41,0.447,7,0.538,3,117,7,1,9,0,1,0,126,83,263,0.98,23.0,0.276,3,0.745,1,156
LA-2026-1538,Odisha,Angul,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,172.77,531,493,315.56,93.91,10.42,83.49,0.111,5,0.357,0,0,3,0,3,1,0,0,12,215,-29,0.98,99.0,0.43,6,0.578,1,159
LA-2026-1539,Odisha,Khurda,National Highway Corridor,High,Stage 4: Section 19 Declaration,36.5,170,136,232.25,95.88,36.15,59.73,0.377,5,0.25,5,108,3,0,3,1,1,0,66,208,262,0.98,43.3,0.344,0,0.76,1,183
LA-2026-1540,Maharashtra,Nagpur,Major Irrigation & Canal,Normal,Stage 3: Section 15 Hearing & Objections,56.06,301,192,150.39,54.27,9.55,44.72,0.176,11,0.579,5,84,8,1,12,1,1,0,126,186,209,0.98,46.1,0.279,1,0.98,1,269
LA-2026-1541,Karnataka,Mysuru,Renewable Energy Solar Park,Cabinet Fast-Track,Stage 4: Section 19 Declaration,91.0,723,533,334.36,152.48,80.36,72.12,0.527,20,0.8,3,117,8,1,10,0,1,0,163,355,208,0.98,62.1,0.255,1,0.912,1,190
LA-2026-1542,Maharashtra,Thane,Rural Road Connectivity (PMGSY),High,Stage 4: Section 19 Declaration,141.96,768,801,313.85,117.83,56.09,61.74,0.476,25,0.926,1,21,12,0,12,0,0,0,30,244,436,0.98,34.9,0.468,3,0.659,1,101
LA-2026-1543,Rajasthan,Jodhpur,Industrial Smart City Corridor,Critical,Stage 3: Section 15 Hearing & Objections,49.52,340,223,175.6,91.15,16.77,74.38,0.184,8,0.296,6,81,3,0,3,0,1,0,136,762,-88,0.98,99.0,0.283,1,0.776,1,280
LA-2026-1544,Karnataka,Dharwad,Rural Road Connectivity (PMGSY),High,Stage 4: Section 19 Declaration,10.59,53,46,43.3,17.32,9.02,8.3,0.521,18,0.75,2,119,0,0,0,1,1,0,118,186,217,0.98,45.2,0.198,6,0.597,1,139
LA-2026-1545,Uttar Pradesh,Noida,Major Irrigation & Canal,Critical,Stage 1: Preliminary Survey & SIA,50.8,370,334,125.91,61.34,5.77,55.57,0.094,21,0.677,6,57,1,0,1,0,0,0,141,268,-46,0.98,99.0,0.532,2,0.681,1,155
LA-2026-1546,Tamil Nadu,Salem,National Highway Corridor,High,Stage 4: Section 19 Declaration,41.6,307,220,143.4,67.86,35.36,32.5,0.521,5,0.357,1,37,4,0,4,0,0,0,175,165,254,0.98,38.4,0.178,1,0.541,1,160
LA-2026-1547,Uttar Pradesh,Lucknow,National Highway Corridor,Critical,Stage 5: Valuation & Compensation Award,187.63,1053,991,616.84,328.64,237.61,91.03,0.723,21,0.636,4,38,17,0,17,0,1,0,60,200,185,0.98,51.0,0.419,1,0.74,1,113
LA-2026-1548,Tamil Nadu,Kanchipuram,Rural Road Connectivity (PMGSY),Critical,Stage 1: Preliminary Survey & SIA,19.11,157,129,182.69,67.11,6.31,60.8,0.094,24,0.8,0,0,0,0,0,0,0,0,113,443,91,0.98,82.0,0.332,1,0.767,1,179
LA-2026-1549,Madhya Pradesh,Indore,High-Speed Rail / DFC,High,Stage 2: Section 11 Notification,53.06,170,144,88.41,25.38,4.14,21.24,0.163,24,0.828,7,92,2,0,2,0,1,0,160,294,125,0.98,69.2,0.19,3,0.885,1,164
LA-2026-1550,Madhya Pradesh,Indore,Major Irrigation & Canal,Cabinet Fast-Track,Stage 5: Valuation & Compensation Award,25.02,175,163,191.17,57.22,46.86,10.36,0.819,27,0.9,2,39,2,0,2,1,0,0,45,221,-11,0.98,99.0,0.206,6,0.495,1,79
LA-2026-1551,Odisha,Jajpur,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,74.06,382,253,296.24,142.75,0.86,141.89,0.006,18,0.818,0,0,7,0,7,1,0,0,86,580,13,0.98,96.8,0.373,4,0.899,1,130
LA-2026-1552,Madhya Pradesh,Gwalior,High-Speed Rail / DFC,Cabinet Fast-Track,Stage 3: Section 15 Hearing & Objections,10.06,74,57,30.08,12.04,2.31,9.73,0.192,3,0.111,5,72,0,0,0,0,0,1,58,425,302,0.98,57.5,0.384,5,0.529,1,170
LA-2026-1553,Gujarat,Ahmedabad,Rural Road Connectivity (PMGSY),Cabinet Fast-Track,Stage 2: Section 11 Notification,18.51,124,126,153.04,40.12,2.33,37.79,0.058,9,0.375,3,29,1,0,1,0,0,0,27,131,240,0.98,34.3,0.157,2,0.469,0,0
